"475,000", Dubai, Dubai Residence Complex,Skycourts Tower F,2 Beds,2 Baths,"1,094 sqft",Apartment,For Sale,Bayut - 124-AKS-Ap-S-2111,,"February 9, 2023","January 13, 2023",,,,,,,https://www.bayut.com/property/details-6752044.html
"10,710,000", Dubai, Dubailand,Western Residence South,5 Beds,6 Baths,"8,762 sqft",Villa,For Sale,Bayut - NHS-0223,Unfurnished,"February 6, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6743242.html
"2,200,000", Dubai, Dubai Marina,Jumeirah Living Marina Gate,1 Bed,2 Baths,945 sqft,Apartment,For Sale,Bayut - ET-S-9671,Unfurnished,"January 25, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6743078.html
"3,600,000", Dubai, Umm Suqeim,"Lamtara Building 2,  Lamtara",2 Beds,2 Baths,"1,350 sqft",Apartment,For Sale,Bayut - RRR-S-2404,,"February 9, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6713646.html
"780,000", Dubai, Town Square,Zahra Apartments 2A,2 Beds,2 Baths,883 sqft,Apartment,For Sale,Bayut - DLAND-ST-ZAHRAPT-2BR,Furnished,"January 11, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6711145.html
"1,650,000", Dubai, Culture Village,Tower 2,2 Beds,2 Baths,"1,348 sqft",Apartment,For Sale,Bayut - axc-3662706,Furnished,"January 4, 2023","December 28, 2022",,,,,,,https://www.bayut.com/property/details-6697076.html
"4,100,000", Dubai, Jumeirah Golf Estates,,3 Beds,3 Baths,"1,911 sqft",Villa,For Sale,Bayut - JVG220262,,"January 17, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6735639.html
"1,300,000", Ajman,Al Yasmeen,,5 Beds,7 Baths,"3,200 sqft",Villa,For Sale,Bayut - علي 150,Unfurnished,"January 17, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6733785.html
"16,999,999", Dubai, Jumeirah Golf Estates,,5 Beds,5 Baths,"5,625 sqft",Villa,For Sale,Bayut - JGE180459,,"January 12, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6733544.html
"409,900", Dubai, Arjan,,Studio,1 Bath,412 sqft,Apartment,For Sale,Bayut - MB-S-2308,Furnished,"February 1, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720846.html
"2,300,000", Dubai, Palm Jumeirah,,1 Bed,2 Baths,"1,156 sqft",Apartment,For Sale,Bayut - axc-3694908,Furnished,"January 12, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714087.html
"4,400,000", Dubai, Jumeirah Park,,3 Beds,4 Baths,"3,063 sqft",Villa,For Sale,Bayut - DUB230002,,"January 6, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6712050.html
"1,850,000", Dubai, Town Square,,3 Beds,3 Baths,"2,020 sqft",Townhouse,For Sale,Bayut - TREO-S-18243,Unfurnished,"January 24, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6757517.html
"16,250,000", Dubai, Jumeirah Golf Estates,,5 Beds,5 Baths,"7,500 sqft",Villa,For Sale,Bayut - JVG220169,,"February 3, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6737923.html
"1,070,000", Dubai, Jumeirah Lake Towers (JLT),Jumeirah Bay X1,1 Bed,2 Baths,991 sqft,Apartment,For Sale,Bayut - ELY-S-07934,,"February 2, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720717.html
"7,250,000", Dubai, Dubai Marina,Marina Gate 2,3 Beds,5 Baths,"2,149 sqft",Apartment,For Sale,Bayut - ET-S-9685,Furnished,"February 1, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6743079.html
"3,395,000", Dubai, Jumeirah Village Triangle (JVT),District 9M,3 Beds,4 Baths,"6,819 sqft",Villa,For Sale,Bayut - B-VS-81168,,"February 15, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6726098.html
"2,800,000", Dubai, DAMAC Hills,Rockwood,3 Beds,4 Baths,"2,833 sqft",Townhouse,For Sale,Bayut - TREO-S-18253,Unfurnished,"January 13, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714497.html
"3,850,000", Dubai, Downtown Dubai,The Residence 7,2 Beds,2 Baths,"1,452 sqft",Apartment,For Sale,Bayut - DUB133531,,"January 23, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6757414.html
"1,200,000", Dubai, Motor City,"Marlowe House 1,  Marlowe House",2 Beds,2 Baths,"1,471 sqft",Apartment,For Sale,Bayut - ATO220634,,"February 14, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6733588.html
"2,900,000", Dubai, The Hills,Vida Residence 2,2 Beds,3 Baths,"1,541 sqft",Apartment,For Sale,Bayut - B-AS-81032,,"February 1, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6727888.html
"1,650,000", Dubai, Dubai Marina,,1 Bed,2 Baths,720 sqft,Apartment,For Sale,Bayut - PJM180084,Furnished,"January 19, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6748718.html
"4,200,000", Dubai, Dubailand,La Quinta,4 Beds,5 Baths,"4,651 sqft",Villa,For Sale,Bayut - LP16524,Unfurnished,"January 26, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714720.html
"1,200,000", Dubai, Business Bay,,1 Bed,1 Bath,811 sqft,Apartment,For Sale,Bayut - CB-S-003122,Furnished,"February 9, 2023","January 14, 2023",,,,,,,https://www.bayut.com/property/details-6754302.html
"1,930,000", Dubai, Dubai Marina,,2 Beds,2 Baths,"1,154 sqft",Apartment,For Sale,Bayut - L-202727,Unfurnished,"January 31, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6747485.html
"1,350,000", Dubai, Business Bay,,1 Bed,2 Baths,"1,092 sqft",Apartment,For Sale,Bayut - AP-S-00232,,"February 9, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6723333.html
"290,000", Dubai, Dubai Silicon Oasis,Palace Tower 2,Studio,1 Bath,472 sqft,Apartment,For Sale,Bayut - BAB/W/PALACE  TOWER SALE,Furnished,"January 30, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6723926.html
"3,500,000", Dubai, Dubai Creek Harbour,Creek Horizon Tower 2,3 Beds,4 Baths,"1,695 sqft",Apartment,For Sale,Bayut - MCC-S-8525,Unfurnished,"January 6, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6717481.html
"12,250,000", Dubai, DAMAC Hills,Brookfield 3,5 Beds,6 Baths,"7,406 sqft",Villa,For Sale,Bayut - TREO-S-18258,Furnished,"January 16, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714634.html
"5,599,000", Dubai, Jumeirah Park,Legacy Small,4 Beds,5 Baths,"3,380 sqft",Villa,For Sale,Bayut - DUB187778,,"February 8, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6709129.html
"1,100,000", Abu Dhabi, Al Reef,Tower 16,3 Beds,4 Baths,"1,584 sqft",Apartment,For Sale,Bayut - 2042-Ap-S-4275,Unfurnished,"January 18, 2023","December 26, 2022",,,,,,,https://www.bayut.com/property/details-6689097.html
"1,749,999", Dubai, Dubai Marina,Marina Wharf I,2 Beds,3 Baths,"1,416 sqft",Apartment,For Sale,Bayut - DUB230022,,"January 20, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720281.html
"669,999", Dubai, Jumeirah Village Circle (JVC),Laya Residences,1 Bed,2 Baths,998 sqft,Apartment,For Sale,Bayut - TR-S-2022,,"January 12, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6717366.html
"1,150,000", Ajman,Al Zahya,,4 Beds,7 Baths,"3,014 sqft",Villa,For Sale,Bayut - 10014-pA4lvZ,Unfurnished,"January 30, 2023","December 24, 2022",,,,,,,https://www.bayut.com/property/details-6686017.html
"3,000,000", Dubai, Jumeirah Golf Estates,Al Andalus Tower C,4 Beds,4 Baths,"2,657 sqft",Penthouse,For Sale,Bayut - DUB220521,,"January 23, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6733578.html
"1,350,000", Dubai, Business Bay,,1 Bed,2 Baths,845 sqft,Apartment,For Sale,Bayut - axc-3701182,Furnished,"January 12, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6722790.html
"6,600,000", Dubai, Palm Jumeirah,,3 Beds,5 Baths,"2,768 sqft",Apartment,For Sale,Bayut - AQ-S-23-00018,,"January 20, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720526.html
"3,100,000", Dubai, Arabian Ranches 3,,4 Beds,4 Baths,"2,445 sqft",Villa,For Sale,Bayut - 2548-Vl-S-0802,Unfurnished,"January 23, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6717540.html
"780,000", Abu Dhabi, Yas Island,Ansam 2,Studio,1 Bath,477 sqft,Apartment,For Sale,Bayut - MPC-S-36855,Furnished,"January 20, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710397.html
"3,100,000", Dubai, Dubai Marina,,3 Beds,4 Baths,"2,008 sqft",Apartment,For Sale,Bayut - MS-1303,Unfurnished,"January 25, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6709900.html
"15,000,000", Dubai, Downtown Dubai,,4 Beds,5 Baths,"3,576 sqft",Apartment,For Sale,Bayut - 4899-Ap-S-0006,Unfurnished,"January 20, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6738514.html
"4,375,000", Dubai, Palm Jumeirah,Golden Mile 3,3 Beds,4 Baths,"3,329 sqft",Apartment,For Sale,Bayut - PAL230001,,"January 23, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6725653.html
"3,499,900", Dubai, Jumeirah Village Triangle (JVT),District 4C,2 Beds,3 Baths,"6,862 sqft",Villa,For Sale,Bayut - B-VS-78250,,"January 13, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714839.html
"450,000", Dubai, Jumeirah Village Circle (JVC),DAMAC Ghalia,Studio,1 Bath,447 sqft,Apartment,For Sale,Bayut - JVC-WK-GHALIA-STD,Furnished,"January 13, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710328.html
"1,850,000", Dubai, Dubai Hills Estate,Park Point Building B,2 Beds,2 Baths,"1,033 sqft",Apartment,For Sale,Bayut - B-AS-80671,,"January 13, 2023","December 29, 2022",,,,,,,https://www.bayut.com/property/details-6703542.html
"1,180,000", Abu Dhabi, Yas Island,,2 Beds,2 Baths,"1,071 sqft",Apartment,For Sale,Bayut - 1508-Ap-S-0546,Unfurnished,"January 11, 2023","December 28, 2022",,,,,,,https://www.bayut.com/property/details-6700040.html
"1,750,000", Dubai, Town Square,,3 Beds,4 Baths,"2,241 sqft",Townhouse,For Sale,Bayut - DLAND-ST-HAYATTHS-3BR,,"January 2, 2023","December 28, 2022",,,,,,,https://www.bayut.com/property/details-6697504.html
"10,750,000", Dubai, Downtown Dubai,,3 Beds,4 Baths,"2,554 sqft",Apartment,For Sale,Bayut - L-202107,,"February 14, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-6759922.html
"2,400,000", Dubai, Jumeirah Village Triangle (JVT),District 9E,2 Beds,3 Baths,"2,992 sqft",Townhouse,For Sale,Bayut - BHM-S-564356,Unfurnished,"January 13, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6726215.html
"1,250,000", Ajman,Al Yasmeen,,5 Beds,7 Baths,"3,125 sqft",Villa,For Sale,Bayut - 9421-x20pjn,Unfurnished,"January 6, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6711965.html
"3,400,000", Dubai, Al Wasl,Building 2A,2 Beds,3 Baths,"1,924 sqft",Apartment,For Sale,Bayut - L-172242,Unfurnished,"January 18, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6733809.html
"2,495,000", Dubai, Jumeirah Village Circle (JVC),,3 Beds,3 Baths,"3,200 sqft",Townhouse,For Sale,Bayut - BBP-S-1894,,"January 16, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710510.html
"1,350,000", Ajman,Al Zahya,,7 Beds,8 Baths,"3,014 sqft",Villa,For Sale,Bayut - 7621-0DpQgh,,"January 16, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6741160.html
"5,499,999", Dubai, Jumeirah Park,,4 Beds,4 Baths,"4,157 sqft",Villa,For Sale,Bayut - DUB230048,,"January 26, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6735640.html
"1,300,000", Dubai, Jumeirah Village Triangle (JVT),Al Manara Tower,2 Beds,3 Baths,"1,400 sqft",Apartment,For Sale,Bayut - WIL-S-5704,Furnished,"January 27, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6735473.html
"9,200,000", Dubai, The Meadows,,5 Beds,5 Baths,"4,924 sqft",Villa,For Sale,Bayut - ES-19165,,"January 24, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6726986.html
"1,900,000", Dubai, Jumeirah Beach Residence (JBR),Shams 1,2 Beds,3 Baths,"1,274 sqft",Apartment,For Sale,Bayut - 2696-Ap-S-0333,Unfurnished,"January 9, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6716431.html
"580,000", Dubai, Dubai Sports City,,1 Bed,2 Baths,797 sqft,Apartment,For Sale,Bayut - MCC-S-8583,Furnished,"January 30, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710540.html
"1,250,000", Ajman,Al Yasmeen,,6 Beds,7 Baths,"3,014 sqft",Villa,For Sale,Bayut - 7621-D29Xhy,Unfurnished,"February 15, 2023","February 8, 2023",,,,,,,https://www.bayut.com/property/details-6147829.html
"1,000,000", Dubai, Business Bay,,Studio,1 Bath,440 sqft,Apartment,For Sale,Bayut - DOW230068,,"February 14, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6764262.html
"4,000,000", Dubai, The Springs,,3 Beds,4 Baths,"2,637 sqft",Villa,For Sale,Bayut - ES-10522,,"January 24, 2023","January 8, 2023",,,,,,,https://www.bayut.com/property/details-6732880.html
"1,350,000", Dubai, Downtown Dubai,,Studio,2 Baths,542 sqft,Apartment,For Sale,Bayut - 2655-Ap-S-0454,Furnished,"January 18, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6728690.html
"1,900,000", Dubai, Dubai Creek Harbour,Harbour Gate Tower 1,2 Beds,2 Baths,"1,149 sqft",Apartment,For Sale,Bayut - MCC-S-8700,Unfurnished,"February 13, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6728028.html
"38,500,000", Dubai, Palm Jumeirah,Signature Villas Frond A,6 Beds,7 Baths,"13,365 sqft",Villa,For Sale,Bayut - DUB228844,,"February 8, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6719537.html
"599,900", Dubai, Jebel Ali,Azizi Aura,Studio,1 Bath,389 sqft,Apartment,For Sale,Bayut - MB-S-2287,,"January 16, 2023","December 19, 2022",,,,,,,https://www.bayut.com/property/details-6667705.html
"5,849,999", Dubai, Jumeirah Beach Residence (JBR),Murjan 1,4 Beds,5 Baths,"4,882 sqft",Apartment,For Sale,Bayut - DUB220237,,"February 2, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6719536.html
"7,000,000", Dubai, Dubai Marina,Al Mass Tower,3 Beds,4 Baths,"2,483 sqft",Apartment,For Sale,Bayut - LP16352,Unfurnished,"February 7, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6734911.html
"4,850,000", Dubai, Dubai Sports City,Esmeralda,4 Beds,5 Baths,"3,500 sqft",Villa,For Sale,Bayut - DUB222702,,"January 25, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6733583.html
"1,300,000", Abu Dhabi, Al Reem Island,Meera Shams Tower 1,2 Beds,2 Baths,"1,039 sqft",Apartment,For Sale,Bayut - 1799-Ap-S-1688,Unfurnished,"January 25, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6718877.html
"13,999,999", Dubai, Arabian Ranches,,6 Beds,6 Baths,"7,000 sqft",Villa,For Sale,Bayut - L-192176,Unfurnished,"February 2, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6716983.html
"4,900,000", Dubai, Downtown Dubai,,2 Beds,3 Baths,"1,639 sqft",Apartment,For Sale,Bayut - ATO220628,,"January 6, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710887.html
"1,280,000", Ajman,Al Yasmeen,,5 Beds,7 Baths,"3,449 sqft",Villa,For Sale,Bayut - 9421-1mUZWd,Unfurnished,"February 3, 2023","December 26, 2022",,,,,,,https://www.bayut.com/property/details-6688522.html
"6,950,000", Dubai, Arabian Ranches,Mirador 1,6 Beds,6 Baths,"9,747 sqft",Villa,For Sale,Bayut - HH-S-4327,Unfurnished,"January 25, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6740460.html
"4,599,999", Dubai, Jumeirah Park,,3 Beds,3 Baths,"3,527 sqft",Villa,For Sale,Bayut - DUB230050,,"January 20, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6724614.html
"3,700,000", Dubai, DAMAC Hills,The Field,4 Beds,5 Baths,"3,488 sqft",Townhouse,For Sale,Bayut - TREO-S-18256,Unfurnished,"January 13, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714635.html
"3,800,000", Dubai, DAMAC Hills,The Field,4 Beds,5 Baths,"3,487 sqft",Townhouse,For Sale,Bayut - TREO-S-18254,Furnished,"January 13, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714496.html
"1,250,000", Dubai, Meydan City,Prime Views by Prescott,1 Bed,2 Baths,769 sqft,Apartment,For Sale,Bayut - AP-R-00039,,"February 2, 2023","December 27, 2022",,,,,,,https://www.bayut.com/property/details-6694614.html
"1,845,000", Dubai, Dubailand,Amaranta,3 Beds,4 Baths,"1,733 sqft",Townhouse,For Sale,Bayut - IFP4702SA,Unfurnished,"January 30, 2023","January 20, 2023",,,,,,,https://www.bayut.com/property/details-6774937.html
"900,000", Dubai, Business Bay,,1 Bed,1 Bath,471 sqft,Apartment,For Sale,Bayut - 4809-Ap-S-2598,Furnished,"January 16, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720670.html
"5,700,000", Dubai, Green Community,Family Villas,5 Beds,6 Baths,"6,210 sqft",Villa,For Sale,Bayut - TREO-S-17047,Furnished,"January 9, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6716306.html
"345,000", Dubai, Dubai Sports City,Royal Residence 1,Studio,1 Bath,368 sqft,Apartment,For Sale,Bayut - ELY-S-07131,Unfurnished,"January 6, 2023","November 21, 2022",,,,,,,https://www.bayut.com/property/details-6566676.html
"1,550,000", Dubai, Dubai Marina,Paloma,Studio,1 Bath,778 sqft,Apartment,For Sale,Bayut - LP16605,Furnished,"January 26, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6725321.html
"1,350,000", Ajman,Al Yasmeen,,5 Beds,7 Baths,"3,021 sqft",Villa,For Sale,Bayut - 9421-tf8AwA,Unfurnished,"January 6, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710299.html
"2,200,000", Dubai, Jumeirah Village Circle (JVC),Nakheel Townhouse,2 Beds,3 Baths,"2,992 sqft",Townhouse,For Sale,Bayut - WIL-S-5507,,"January 17, 2023","January 8, 2023",,,,,,,https://www.bayut.com/property/details-6732822.html
"280,000", Dubai, Dubai South,MAG 515,Studio,1 Bath,349 sqft,Apartment,For Sale,Bayut - axc-3701531,Furnished,"January 16, 2023","January 7, 2023",,,,,,,https://www.bayut.com/property/details-6730545.html
"5,400,000", Dubai, Dubai Sports City,Estella Village,5 Beds,5 Baths,"3,841 sqft",Villa,For Sale,Bayut - TUN-S-4008,,"January 19, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714234.html
"1,700,000", Abu Dhabi, Yas Island,Ansam 2,2 Beds,3 Baths,"1,472 sqft",Apartment,For Sale,Bayut - 1124-Ap-S-1583,Unfurnished,"January 16, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6713249.html
"4,600,000", Dubai, The Villa,,4 Beds,4 Baths,"5,100 sqft",Villa,For Sale,Bayut - L-202435,Unfurnished,"January 20, 2023","December 22, 2022",,,,,,,https://www.bayut.com/property/details-6679416.html
"210,000", Ajman, Al Rashidiya,,1 Bed,2 Baths,"1,115 sqft",Apartment,For Sale,Bayut - fah-rash-sale,Unfurnished,"January 30, 2023","December 20, 2022",,,,,,,https://www.bayut.com/property/details-6672513.html
"1,550,000", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,309 sqft",Apartment,For Sale,Bayut - 993-Ap-S-0939,Unfurnished,"January 23, 2023","January 6, 2023",,,,,,,https://www.bayut.com/property/details-6729012.html
"1,500,000", Dubai, Dubai South,"The Pulse Townhouses,  The Pulse",3 Beds,4 Baths,"3,255 sqft",Townhouse,For Sale,Bayut - 2548-Th-S-0810,Unfurnished,"February 6, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720945.html
"3,550,000", Dubai, DAMAC Hills,The Field,4 Beds,5 Baths,"3,488 sqft",Townhouse,For Sale,Bayut - TREO-S-18255,Unfurnished,"January 13, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6714495.html
"630,000", Abu Dhabi, Al Reem Island,Reflection,Studio,1 Bath,500 sqft,Apartment,For Sale,Bayut - MPC-S-36049,Unfurnished,"February 7, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6710175.html
"2,200,000", Dubai, Arabian Ranches 3,,3 Beds,3 Baths,"1,937 sqft",Villa,For Sale,Bayut - L-202353,,"January 27, 2023","December 19, 2022",,,,,,,https://www.bayut.com/property/details-6667143.html
"2,950,000", Dubai, Dubai Marina,Al Sahab Tower 1,2 Beds,2 Baths,"1,392 sqft",Apartment,For Sale,Bayut - LP16662,Unfurnished,"January 26, 2023","January 12, 2023",,,,,,,https://www.bayut.com/property/details-6748823.html
"320,000", Dubai, Jumeirah Village Circle (JVC),"Rose 1,  Emirates Gardens",Studio,1 Bath,472 sqft,Apartment,For Sale,Bayut - 3253-Ap-S-2379,Unfurnished,"January 11, 2023","January 9, 2023",,,,,,,https://www.bayut.com/property/details-6735159.html
"1,650,000", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,330 sqft",Apartment,For Sale,Bayut - 1310-Ap-S-4525,,"January 20, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6709922.html
"375,000", Dubai, Al Furjan,,Studio,1 Bath,405 sqft,Apartment,For Sale,Bayut - 1001-Ap-S-2097,Furnished,"February 9, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6711438.html
"900,000", Dubai, Al Barari,,Studio,1 Bath,451 sqft,Apartment,For Sale,Bayut - L-202185,Unfurnished,"January 10, 2023","December 27, 2022",,,,,,,https://www.bayut.com/property/details-6691968.html
"9,450,000", Dubai, The Meadows,,4 Beds,4 Baths,"5,000 sqft",Villa,For Sale,Bayut - L-175144,Unfurnished,"January 12, 2023","December 19, 2022",,,,,,,https://www.bayut.com/property/details-6663822.html
"1,100,000", Dubai, Arjan,,2 Beds,2 Baths,"1,180 sqft",Apartment,For Sale,Bayut - EMI230032,,"January 19, 2023","January 17, 2023",,,,,,,https://www.bayut.com/property/details-6762808.html
"1,300,000", Dubai, Remraam,Al Thamam 15,3 Beds,4 Baths,"2,217 sqft",Apartment,For Sale,Bayut - 100123/9,Unfurnished,"January 16, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6740745.html
"2,100,000", Dubai, Dubai Marina,Silverene Tower B,1 Bed,2 Baths,811 sqft,Apartment,For Sale,Bayut - CB-S-002998,Furnished,"January 19, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6739417.html
"1,050,000", Dubai, DAMAC Hills 2 (Akoya by DAMAC),,3 Beds,4 Baths,"1,208 sqft",Villa,For Sale,Bayut - 1310-Vl-S-4537,,"January 18, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6723292.html
"6,000,000", Dubai, Jumeirah Village Triangle (JVT),District 1B,5 Beds,5 Baths,"6,038 sqft",Villa,For Sale,Bayut - WIL-S-5490,Unfurnished,"January 9, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6721336.html
"1,999,999", Dubai, Reem,Mira Oasis 3,3 Beds,3 Baths,"2,295 sqft",Villa,For Sale,Bayut - GW-S-4137,Unfurnished,"February 6, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720482.html
"1,900,000", Dubai, Jumeirah Beach Residence (JBR),Sadaf 7,1 Bed,2 Baths,"2,541 sqft",Apartment,For Sale,Bayut - DUB213227,Unfurnished,"January 13, 2023","October 6, 2022",,,,,,,https://www.bayut.com/property/details-6406979.html
"3,800,000", Dubai, Arabian Ranches 2,,3 Beds,3 Baths,"4,359 sqft",Villa,For Sale,Bayut - LP16613,Unfurnished,"January 30, 2023","January 5, 2023",,,,,,,https://www.bayut.com/property/details-6723908.html
"6,499,999", Dubai, Arabian Ranches,Alvorada 3,4 Beds,4 Baths,"3,884 sqft",Villa,For Sale,Bayut - DBI215173,,"January 10, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6720480.html
"1,700,000", Ajman, Al Rawda,,5 Beds,7 Baths,"6,781 sqft",Villa,For Sale,Bayut - 100041-y5naIQ,Unfurnished,"February 3, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6716707.html
"2,500,000", Dubai, Reem,Mira 3,3 Beds,4 Baths,"2,578 sqft",Villa,For Sale,Bayut - DUB220356,,"February 8, 2023","January 3, 2023",,,,,,,https://www.bayut.com/property/details-6715715.html
"580,000", Dubai, Jumeirah Village Circle (JVC),Park View Tower,Studio,1 Bath,473 sqft,Apartment,For Sale,Bayut - JVC-ABK-PARKVIEWT-STD,,"January 6, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6711390.html
"6,400,000", Dubai, Jumeirah Park,Regional Large,4 Beds,5 Baths,"4,335 sqft",Villa,For Sale,Bayut - DUB222122,,"January 20, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6709130.html
"1,499,000", Dubai, Jumeirah Village Circle (JVC),"Belgravia 2,  Belgravia",2 Beds,3 Baths,"1,362 sqft",Apartment,For Sale,Bayut - L-202642,Unfurnished,"January 13, 2023","December 27, 2022",,,,,,,https://www.bayut.com/property/details-6692010.html
"11,900,000", Dubai, Jumeirah Golf Estates,,5 Beds,4 Baths,"6,250 sqft",Villa,For Sale,Bayut - L-188130,,"January 23, 2023","December 22, 2022",,,,,,,https://www.bayut.com/property/details-6679647.html
"3,400,000", Dubai, The Springs,,3 Beds,4 Baths,"2,258 sqft",Villa,For Sale,Bayut - WIL-S-4002,,"January 18, 2023","January 10, 2023",,,,,,,https://www.bayut.com/property/details-6739640.html
"1,290,000", Ajman,Al Yasmeen,,5 Beds,8 Baths,"3,014 sqft",Villa,For Sale,Bayut - 7621-LeTVUU,,"January 17, 2023","January 4, 2023",,,,,,,https://www.bayut.com/property/details-6721220.html
"510,000", Dubai, Jumeirah Village Circle (JVC),Villa Pera,Studio,1 Bath,512 sqft,Apartment,For Sale,Bayut - 993-Ap-S-1765,Furnished,"January 27, 2023","December 30, 2022",,,,,,,https://www.bayut.com/property/details-6705153.html
"1,250,000", Dubai, Palm Jumeirah,Palm Views East,Studio,1 Bath,505 sqft,Apartment,For Sale,Bayut - B-AS-81487,,"January 17, 2023","January 11, 2023",,,,,,,https://www.bayut.com/property/details-6744647.html
